country,tech,date,cap_factor
SK,Wind onshore,2023-11-01T00:00:00Z,0.989518209720504
SK,Wind onshore,2023-12-01T00:00:00Z,0.9981150634299736
SK,Wind onshore,2024-01-01T00:00:00Z,0.9835351425481724
SK,Wind onshore,2024-02-01T00:00:00Z,1.012588891404965
SK,Wind onshore,2024-03-01T00:00:00Z,0.995125292606456
SK,Wind onshore,2024-04-01T00:00:00Z,0.9791072824091156
SK,Wind onshore,2024-05-01T00:00:00Z,1.0207062413706498
SK,Wind onshore,2024-06-01T00:00:00Z,1.011612737442828
SK,Wind onshore,2024-07-01T00:00:00Z,0.9141583715392511
SK,Wind onshore,2024-08-01T00:00:00Z,1.0134738124792904
SK,Wind onshore,2024-09-01T00:00:00Z,1.012312177618142
SK,Wind onshore,2024-10-01T00:00:00Z,1.0254383130912157
SK,Wind onshore,2024-11-01T00:00:00Z,0.9895840760227778
SK,Wind onshore,2024-12-01T00:00:00Z,1.0097940696240715
SK,Wind onshore,2025-01-01T00:00:00Z,0.9803484705762906
SK,Wind onshore,2025-02-01T00:00:00Z,1.0100377904009612
SK,Wind onshore,2025-03-01T00:00:00Z,0.9974174519818719
SK,Wind onshore,2025-04-01T00:00:00Z,1.0216591501972092
SK,Wind onshore,2025-05-01T00:00:00Z,1.0675051742534292
SK,Wind onshore,2025-06-01T00:00:00Z,1.0616940806312956
SK,Wind onshore,2025-07-01T00:00:00Z,1.0622575190457655
SK,Wind onshore,2025-08-01T00:00:00Z,1.091010532618458
SK,Wind onshore,2025-09-01T00:00:00Z,1.024725021529322
SK,Wind onshore,2025-10-01T00:00:00Z,1.0063718996407234
SK,Wind onshore,2025-11-01T00:00:00Z,1.0044664585981822
UA,Solar,2022-01-01T00:00:00Z,1.2209440281297321
UA,Solar,2022-02-01T00:00:00Z,1.2329537345167498
UA,Solar,2022-03-01T00:00:00Z,1.1883448550735973
UA,Solar,2022-04-01T00:00:00Z,1.1884929735387653
UA,Solar,2022-05-01T00:00:00Z,1.1822649900373985
UA,Solar,2022-06-01T00:00:00Z,1.1806054411106022
UA,Solar,2022-07-01T00:00:00Z,1.0266562704192468
UA,Solar,2022-08-01T00:00:00Z,1.0596811721137365
UA,Solar,2022-09-01T00:00:00Z,1.1816693755556709
UA,Solar,2022-10-01T00:00:00Z,1.1964889155581964
UA,Solar,2022-11-01T00:00:00Z,1.2000574901358418
UA,Solar,2022-12-01T00:00:00Z,1.1999248167408054
UA,Solar,2023-01-01T00:00:00Z,1.2009024384687321
UA,Solar,2023-02-01T00:00:00Z,1.1947437305831627
UA,Solar,2023-03-01T00:00:00Z,1.1707139058387013
UA,Solar,2023-04-01T00:00:00Z,1.1047877112126623
UA,Solar,2023-05-01T00:00:00Z,1.0144735713025037
UA,Solar,2023-06-01T00:00:00Z,1.0181649733793707
UA,Solar,2023-07-01T00:00:00Z,0.7714107391477629
UA,Solar,2023-08-01T00:00:00Z,0.7755603383703356
UA,Solar,2023-09-01T00:00:00Z,0.805782593146112
UA,Solar,2023-10-01T00:00:00Z,0.7629767586410067
UA,Solar,2023-11-01T00:00:00Z,1.001651114686998
UA,Solar,2023-12-01T00:00:00Z,1.2148847622116765
UA,Solar,2024-01-01T00:00:00Z,1.0225466741110536
UA,Solar,2024-02-01T00:00:00Z,0.9036809173815978
UA,Solar,2024-03-01T00:00:00Z,0.7912275918225641
UA,Solar,2024-04-01T00:00:00Z,0.8268370666608592
UA,Solar,2024-05-01T00:00:00Z,0.6925017365781261
UA,Solar,2024-06-01T00:00:00Z,0.6141920365566487
UA,Solar,2024-07-01T00:00:00Z,0.6571341358662959
UA,Solar,2024-08-01T00:00:00Z,0.6021200811165055
UA,Solar,2024-09-01T00:00:00Z,0.6647427818225373
UA,Solar,2024-10-01T00:00:00Z,0.7698927045709135
UA,Solar,2024-11-01T00:00:00Z,0.978597458856046
UA,Solar,2024-12-01T00:00:00Z,0.9609359340474939
UA,Solar,2025-01-01T00:00:00Z,0.9604657820134026
UA,Solar,2025-02-01T00:00:00Z,0.8291750226256707
UA,Solar,2025-03-01T00:00:00Z,0.6283914003816446
UA,Solar,2025-04-01T00:00:00Z,0.5816997957502072
UA,Solar,2025-05-01T00:00:00Z,0.6197047347151332
UA,Solar,2025-06-01T00:00:00Z,0.46755701811783135
UA,Solar,2025-07-01T00:00:00Z,0.6967141495269021
UA,Solar,2025-08-01T00:00:00Z,0.4924909622656624
UA,Solar,2025-09-01T00:00:00Z,0.4594584906025814
UA,Solar,2025-10-01T00:00:00Z,0.7222936906790453
UA,Solar,2025-11-01T00:00:00Z,0.8347390729662032
UA,Wind onshore,2022-01-01T00:00:00Z,0.998923308516763
UA,Wind onshore,2022-02-01T00:00:00Z,1.0048345701867154
UA,Wind onshore,2022-03-01T00:00:00Z,0.997779704227067
UA,Wind onshore,2022-04-01T00:00:00Z,0.9843124743499716
UA,Wind onshore,2022-05-01T00:00:00Z,0.9663174465509198
UA,Wind onshore,2022-06-01T00:00:00Z,0.9716603832070172
UA,Wind onshore,2022-07-01T00:00:00Z,1.002901214684054
UA,Wind onshore,2022-08-01T00:00:00Z,0.9894371534813063
